review_id,product_name,product_category,source,source_url,review_title,review_text,rating,review_date,verified_purchase,helpful_votes,ingestion_timestamp,data_mode
DEMO-00154,UltraClean Noise-Cancelling Headphones,Electronics,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"Regarding this UltraClean Noise-Cancelling Headphones, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-154]",5.0,2026-06-13,True,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00155,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"After reading mixed feedback online, I tried the Designing Data-Intensive Applications and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-155]",5.0,2025-09-21,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00156,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Ordinary product without highlights,"We needed a reliable solution and chose the AromaBreeze Stainless Steel Espresso Maker, and does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-156]",3.0,2026-06-10,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00157,Botanical Herbals Rejuvenating Night Cream,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Unusable and frustrating,"We needed a reliable solution and chose the Botanical Herbals Rejuvenating Night Cream, and terrible quality control. Began overheating immediately and made strange noises. Disgraceful standard. [Ref: ID-157]",1.0,2026-06-18,True,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00158,UltraClean Noise-Cancelling Headphones,Electronics,Demo Dataset,https://example.com/demo-review-data,Below average quality,"We needed a reliable solution and chose the UltraClean Noise-Cancelling Headphones, and the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-158]",2.0,2025-05-07,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00159,HydroFlow Insulated Stainless Water Bottle,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Very solid product with minor flaws,"I took a chance on the HydroFlow Insulated Stainless Water Bottle and it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-159]",4.0,2025-12-01,True,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00160,The Pragmatic Programmer: 20th Anniversary,Books,Demo Dataset,https://example.com/demo-review-data,"Average, meets basic expectations","Having ordered the The Pragmatic Programmer: 20th Anniversary last month, it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-160] Check out specs at https://example.com/demo-review-data for more.",3.0,2025-04-07,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00161,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,Here is my honest take on the SilkTouch Ceramic Hair Straightener: incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-161],5.0,2025-03-17,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00162,HydroFlow Insulated Stainless Water Bottle,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"To be completely honest about the HydroFlow Insulated Stainless Water Bottle, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-162]",5.0,2025-08-22,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00163,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Decent performance overall,"To be completely honest about the ChefMaster 8-Piece Japanese Knife Set, pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-163]",4.0,2026-07-01,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00164,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Do not buy this!,"Right out of the packaging, the ProGamer Wireless Mechanical Keyboard total junk. Smelled strange, failed within minutes, and caused endless headaches trying to get a refund. [Ref: ID-164]",1.0,2026-08-13,True,5.0,2026-09-14T10:00:00Z,DEMO
DEMO-00165,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Good quality for the price,"To be completely honest about the Designing Data-Intensive Applications, the materials feel decent and it does its job smoothly. Delivery was fast and packaging was secure. Overall quite satisfied. [Ref: ID-165]",4.0,2026-08-28,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00166,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"I have been testing this PureAir HEPA Room Air Purifier for several weeks now and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-166]",,2026-04-05,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00167,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Complete waste of money,"Purchased the Designing Data-Intensive Applications recently after comparing several options, terrible product. It stopped working after one day and support was completely unhelpful. Avoid at all costs! [Ref: ID-167]",1.0,2025-01-15,True,3.0,2026-09-14T10:00:00Z,DEMO
DEMO-00168,Data Science from Scratch (2nd Edition),Books,Demo Dataset,https://example.com/demo-review-data,Decent performance overall,"After extensive daily use of the Data Science from Scratch (2nd Edition), pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-168]",4.0,2025-07-03,True,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00169,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Below average quality,"Having ordered the ProGamer Wireless Mechanical Keyboard last month, the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-169]",2.0,2026-02-21,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00170,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Satisfied with this buy,"Having ordered the ChefMaster 8-Piece Japanese Knife Set last month, good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-170]",4.0,2026-07-10,True,7.0,2026-09-14T10:00:00Z,DEMO
DEMO-00171,The Pragmatic Programmer: 20th Anniversary,Books,Demo Dataset,https://example.com/demo-review-data,Decent performance overall,My hands-on experience with the The Pragmatic Programmer: 20th Anniversary shows that pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-171],4.0,2026-07-29,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00172,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Absolutely phenomenal quality!,"After reading mixed feedback online, I tried the ProGamer Wireless Mechanical Keyboard and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-172]",5.0,2025-10-01,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00173,TrailBlazer Lightweight Trekking Poles,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Satisfied with this buy,"Regarding this TrailBlazer Lightweight Trekking Poles, good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-173]",4.0,2025-06-22,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00174,Vision4K Smart Streaming Dongle,Electronics,Demo Dataset,https://example.com/demo-review-data,Absolutely phenomenal quality!,"I have been testing this Vision4K Smart Streaming Dongle for several weeks now and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-174]",5.0,2025-11-20,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00175,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,"Average, meets basic expectations",   I took a chance on the Ar    omaBreeze Stainless Steel Espresso Maker and it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-175]   ,3.0,2025-10-11,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00176,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"To be completely honest about the AromaBreeze Stainless Steel Espresso Maker, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-176]",5.0,2025-05-19,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00177,Vision4K Smart Streaming Dongle,Electronics,Demo Dataset,https://example.com/demo-review-data,Good quality for the price,"To be completely honest about the Vision4K Smart Streaming Dongle, the materials feel decent and it does its job smoothly. Delivery was fast and packaging was secure. Overall quite satisfied. [Ref: ID-177]",4.0,2025-06-28,True,3.0,2026-09-14T10:00:00Z,DEMO
DEMO-00178,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Disappointing longevity,"I took a chance on the SilkTouch Ceramic Hair Straightener and worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-178]",2.0,2025-11-04,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00179,HydroFlow Insulated Stainless Water Bottle,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Very solid product with minor flaws,"After extensive daily use of the HydroFlow Insulated Stainless Water Bottle, it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-179]",4.0,2026-06-16,True,6.0,2026-09-14T10:00:00Z,DEMO
DEMO-00180,HydraGlow Hyaluronic Acid Facial Serum,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"<div><b>Delighted with this purchase!</b>: I have been testing this HydraGlow Hyaluronic Acid Facial Serum for several weeks now and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-180] <br/><span>Verified buyer.</span></div>",5.0,2026-02-28,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00181,Botanical Herbals Rejuvenating Night Cream,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,"We needed a reliable solution and chose the Botanical Herbals Rejuvenating Night Cream, and incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-181]",5.0,2025-07-25,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00182,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"After reading mixed feedback online, I tried the AromaBreeze Stainless Steel Espresso Maker and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-182]",5.0,2025-04-07,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00183,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"Right out of the packaging, the AromaBreeze Stainless Steel Espresso Maker the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-183]",3.0,2025-10-27,True,4.0,2026-09-14T10:00:00Z,DEMO
DEMO-00184,TrailBlazer Lightweight Trekking Poles,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"I have been testing this TrailBlazer Lightweight Trekking Poles for several weeks now and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-184]",5.0,2025-06-08,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00185,Botanical Herbals Rejuvenating Night Cream,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Below average quality,"Right out of the packaging, the Botanical Herbals Rejuvenating Night Cream the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-185]",2.0,2026-09-04,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00186,HydraGlow Hyaluronic Acid Facial Serum,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"I have been testing this HydraGlow Hyaluronic Acid Facial Serum for several weeks now and the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-186]",3.0,2026-06-12,False,3.0,2026-09-14T10:00:00Z,DEMO
DEMO-00187,The Pragmatic Programmer: 20th Anniversary,Books,Demo Dataset,https://example.com/demo-review-data,Absolutely phenomenal quality!,"We needed a reliable solution and chose the The Pragmatic Programmer: 20th Anniversary, and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-187]",5.0,2025-12-09,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00188,Botanical Herbals Rejuvenating Night Cream,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Decent performance overall,"After reading mixed feedback online, I tried the Botanical Herbals Rejuvenating Night Cream and pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-188]",4.0,2026-05-09,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00189,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"After reading mixed feedback online, I tried the ChefMaster 8-Piece Japanese Knife Set and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-189]",5.0,2026-04-01,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00190,HydroFlow Insulated Stainless Water Bottle,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Mediocre experience,"I took a chance on the HydroFlow Insulated Stainless Water Bottle and flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-190]",2.0,2025-08-10,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00191,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Unusable and frustrating,"We needed a reliable solution and chose the ApexFit Resistance Band Training Set, and terrible quality control. Began overheating immediately and made strange noises. Disgraceful standard. [Ref: ID-191]",1.0,2025-04-13,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00192,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"Regarding this ApexFit Resistance Band Training Set, the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-192]",3.0,2026-01-06,True,11.0,2026-09-14T10:00:00Z,DEMO
DEMO-00193,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,"Regarding this ProGamer Wireless Mechanical Keyboard, incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-193]",5.0,2026-07-23,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00194,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Unusable and frustrating,"Having ordered the Designing Data-Intensive Applications last month, terrible quality control. Began overheating immediately and made strange noises. Disgraceful standard. [Ref: ID-194]",1.0,2025-01-24,False,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00195,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Outstanding build and reliability,"After extensive daily use of the ProGamer Wireless Mechanical Keyboard, the attention to detail is truly impressive. Works brilliantly right out of the box and has made a noticeable improvement in our routine. [Ref: ID-195]",5.0,2026-03-23,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00196,Data Science from Scratch (2nd Edition),Books,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"My hands-on experience with the Data Science from Scratch (2nd Edition) shows that the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-196]",3.0,2025-02-14,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00197,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"Here is my honest take on the SilkTouch Ceramic Hair Straightener: the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-197]",3.0,2025-04-18,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00198,Vision4K Smart Streaming Dongle,Electronics,Demo Dataset,https://example.com/demo-review-data,Acceptable for standard use,"Purchased the Vision4K Smart Streaming Dongle recently after comparing several options, a standard item that matches the product description. Nothing fancy, but serves as an acceptable baseline option. [Ref: ID-198]",3.0,2025-06-02,True,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00199,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Below average quality,"To be completely honest about the PureAir HEPA Room Air Purifier, the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-199]",2.0,2026-04-17,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00200,TrailBlazer Lightweight Trekking Poles,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Decent performance overall,"Right out of the packaging, the TrailBlazer Lightweight Trekking Poles pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-200] Check out specs at https://example.com/demo-review-data for more.",4.0,2025-12-21,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00201,The Pragmatic Programmer: 20th Anniversary,Books,Demo Dataset,https://example.com/demo-review-data,Very solid product with minor flaws,"Purchased the The Pragmatic Programmer: 20th Anniversary recently after comparing several options, it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-201]",4.0,2026-08-01,False,2.0,2026-09-14T10:00:00Z,DEMO
DEMO-00202,HydraGlow Hyaluronic Acid Facial Serum,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,"After reading mixed feedback online, I tried the HydraGlow Hyaluronic Acid Facial Serum and incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-202]",5.0,2025-03-12,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00203,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"Having ordered the ChefMaster 8-Piece Japanese Knife Set last month, smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-203]",5.0,2026-07-20,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00204,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Dependable and practical,"Having ordered the Designing Data-Intensive Applications last month, works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-204]",4.0,2026-06-14,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00205,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Dependable and practical,"Having ordered the Designing Data-Intensive Applications last month, works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-205]",4.0,2025-03-09,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00206,Botanical Herbals Rejuvenating Night Cream,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,My hands-on experience with the Botanical Herbals Rejuvenating Night Cream shows that incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-206],5.0,2026-04-05,False,3.0,2026-09-14T10:00:00Z,DEMO
DEMO-00207,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"Purchased the SilkTouch Ceramic Hair Straightener recently after comparing several options, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-207]",5.0,2025-01-16,True,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00208,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Great hardware but dreadful software,"After reading mixed feedback online, I tried the ChefMaster 8-Piece Japanese Knife Set and the physical hardware is sleek, beautifully engineered, and premium. Unfortunately the companion app crashes constantly and ruins the experience. [Ref: ID-208]",3.0,2025-05-17,True,5.0,2026-09-14T10:00:00Z,DEMO
DEMO-00209,HydroFlow Insulated Stainless Water Bottle,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Good quality for the price,"Regarding this HydroFlow Insulated Stainless Water Bottle, the materials feel decent and it does its job smoothly. Delivery was fast and packaging was secure. Overall quite satisfied. [Ref: ID-209]",4.0,2026-01-25,True,1.0,2026-09-14T10:00:00Z,DEMO
DEMO-00210,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Ordinary product without highlights,<div><b>Ordinary product without highlights</b>: My hands-on experience with the PureAir HEPA Room Air Purifier shows that does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-210] <br/><span>Verified buyer.</span></div>,3.0,2025-07-25,False,0.0,2026-09-14T10:00:00Z,DEMO
DEMO-00015,TrailBlazer Lightweight Trekking Poles,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Absolutely phenomenal quality!,"I have been testing this TrailBlazer Lightweight Trekking Poles for several weeks now and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-15]",5.0,2025-10-05,True,3.0,2026-09-14T10:00:00Z,DEMO
DEMO-00029,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Ordinary product without highlights,"Having ordered the ApexFit Resistance Band Training Set last month, does what it says on the box. No major competitive advantages and no catastrophic failures either. [Ref: ID-29]",3.0,2025-04-09,True,0.0,2026-09-14T10:00:00Z,DEMO
