review_id,product_name,product_category,source,source_url,review_title,review_text,rating,review_date,verified_purchase,helpful_votes,ingestion_timestamp,data_mode,original_review_text,cleaned_review_text,character_count,word_count,sentence_count,exclamation_count,question_count,uppercase_ratio,has_url,has_repeated_punctuation,review_year,review_month,review_quarter,rating_group
DEMO-00079,Vision4K Smart Streaming Dongle,Electronics,Demo Dataset,https://example.com/demo-review-data,Somewhat underwhelming,"Right out of the packaging, the Vision4K Smart Streaming Dongle I had higher hopes based on online claims. The performance is sluggish and build quality feels rather cheap for the price tag. [Ref: ID-79]",2,2025-02-05,True,0,2026-09-14T10:00:00Z,DEMO,"Right out of the packaging, the Vision4K Smart Streaming Dongle I had higher hopes based on online claims. The performance is sluggish and build quality feels rather cheap for the price tag. [Ref: ID-79]","Right out of the packaging, the Vision4K Smart Streaming Dongle I had higher hopes based on online claims. The performance is sluggish and build quality feels rather cheap for the price tag. [Ref: ID-79]",203,34,3,0,0,0.0688,False,False,2025,2,1,Negative
DEMO-00080,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,"Average, meets basic expectations",I took a chance on the ChefMaster 8-Piece Japanese Knife Set and it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-80] Check out specs at https://example.com/demo-review-data for more.,3,2025-05-16,True,0,2026-09-14T10:00:00Z,DEMO,I took a chance on the ChefMaster 8-Piece Japanese Knife Set and it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-80] Check out specs at https://example.com/demo-review-data for more.,I took a chance on the ChefMaster 8-Piece Japanese Knife Set and it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-80] Check out specs at [URL] for more.,230,36,4,0,0,0.0628,True,False,2025,5,2,Neutral
DEMO-00082,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Mediocre experience,"My hands-on experience with the ProGamer Wireless Mechanical Keyboard shows that flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-82]",2,2025-04-07,True,0,2026-09-14T10:00:00Z,DEMO,"My hands-on experience with the ProGamer Wireless Mechanical Keyboard shows that flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-82]","My hands-on experience with the ProGamer Wireless Mechanical Keyboard shows that flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-82]",199,27,3,0,0,0.0613,False,False,2025,4,2,Negative
DEMO-00083,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"Regarding this PureAir HEPA Room Air Purifier, the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-83]",3,2025-02-14,True,0,2026-09-14T10:00:00Z,DEMO,"Regarding this PureAir HEPA Room Air Purifier, the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-83]","Regarding this PureAir HEPA Room Air Purifier, the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-83]",184,30,3,0,0,0.0966,False,False,2025,2,1,Neutral
DEMO-00084,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Good quality for the price,"Right out of the packaging, the SilkTouch Ceramic Hair Straightener the materials feel decent and it does its job smoothly. Delivery was fast and packaging was secure. Overall quite satisfied. [Ref: ID-84]",4,2025-03-13,True,1,2026-09-14T10:00:00Z,DEMO,"Right out of the packaging, the SilkTouch Ceramic Hair Straightener the materials feel decent and it does its job smoothly. Delivery was fast and packaging was secure. Overall quite satisfied. [Ref: ID-84]","Right out of the packaging, the SilkTouch Ceramic Hair Straightener the materials feel decent and it does its job smoothly. Delivery was fast and packaging was secure. Overall quite satisfied. [Ref: ID-84]",205,32,4,0,0,0.0671,False,False,2025,3,1,Positive
DEMO-00085,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Mediocre experience,"Purchased the SilkTouch Ceramic Hair Straightener recently after comparing several options, flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-85]",2,2026-07-21,True,6,2026-09-14T10:00:00Z,DEMO,"Purchased the SilkTouch Ceramic Hair Straightener recently after comparing several options, flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-85]","Purchased the SilkTouch Ceramic Hair Straightener recently after comparing several options, flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-85]",210,27,3,0,0,0.0575,False,False,2026,7,3,Negative
DEMO-00086,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"I took a chance on the ProGamer Wireless Mechanical Keyboard and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-86]",5,2026-05-09,True,0,2026-09-14T10:00:00Z,DEMO,"I took a chance on the ProGamer Wireless Mechanical Keyboard and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-86]","I took a chance on the ProGamer Wireless Mechanical Keyboard and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-86]",189,28,3,0,0,0.0658,False,False,2026,5,2,Positive
DEMO-00087,UltraClean Noise-Cancelling Headphones,Electronics,Demo Dataset,https://example.com/demo-review-data,Acceptable for standard use,"Here is my honest take on the UltraClean Noise-Cancelling Headphones: a standard item that matches the product description. Nothing fancy, but serves as an acceptable baseline option. [Ref: ID-87]",3,2026-03-28,True,0,2026-09-14T10:00:00Z,DEMO,"Here is my honest take on the UltraClean Noise-Cancelling Headphones: a standard item that matches the product description. Nothing fancy, but serves as an acceptable baseline option. [Ref: ID-87]","Here is my honest take on the UltraClean Noise-Cancelling Headphones: a standard item that matches the product description. Nothing fancy, but serves as an acceptable baseline option. [Ref: ID-87]",196,29,3,0,0,0.0637,False,False,2026,3,1,Neutral
DEMO-00088,HydraGlow Hyaluronic Acid Facial Serum,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Do not buy this!,"Purchased the HydraGlow Hyaluronic Acid Facial Serum recently after comparing several options, total junk. Smelled strange, failed within minutes, and caused endless headaches trying to get a refund. [Ref: ID-88]",1,2025-09-23,True,0,2026-09-14T10:00:00Z,DEMO,"Purchased the HydraGlow Hyaluronic Acid Facial Serum recently after comparing several options, total junk. Smelled strange, failed within minutes, and caused endless headaches trying to get a refund. [Ref: ID-88]","Purchased the HydraGlow Hyaluronic Acid Facial Serum recently after comparing several options, total junk. Smelled strange, failed within minutes, and caused endless headaches trying to get a refund. [Ref: ID-88]",212,30,3,0,0,0.064,False,False,2025,9,3,Negative
DEMO-00089,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Satisfied with this buy,"After extensive daily use of the ChefMaster 8-Piece Japanese Knife Set, good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-89]",4,2025-11-30,True,0,2026-09-14T10:00:00Z,DEMO,"After extensive daily use of the ChefMaster 8-Piece Japanese Knife Set, good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-89]","After extensive daily use of the ChefMaster 8-Piece Japanese Knife Set, good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-89]",192,29,3,0,0,0.0724,False,False,2025,11,4,Positive
DEMO-00090,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Do not buy this!,"<div><b>Do not buy this!</b>: I took a chance on the Designing Data-Intensive Applications and total junk. Smelled strange, failed within minutes, and caused endless headaches trying to get a refund. [Ref: ID-90] <br/><span>Verified buyer.</span></div>",1,2025-07-22,True,3,2026-09-14T10:00:00Z,DEMO,"<div><b>Do not buy this!</b>: I took a chance on the Designing Data-Intensive Applications and total junk. Smelled strange, failed within minutes, and caused endless headaches trying to get a refund. [Ref: ID-90] <br/><span>Verified buyer.</span></div>","Do not buy this! : I took a chance on the Designing Data-Intensive Applications and total junk. Smelled strange, failed within minutes, and caused endless headaches trying to get a refund. [Ref: ID-90] Verified buyer.",217,35,4,1,0,0.0588,False,False,2025,7,3,Negative
DEMO-00091,TrailBlazer Lightweight Trekking Poles,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Dependable and practical,"My hands-on experience with the TrailBlazer Lightweight Trekking Poles shows that works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-91]",4,2026-08-07,True,1,2026-09-14T10:00:00Z,DEMO,"My hands-on experience with the TrailBlazer Lightweight Trekking Poles shows that works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-91]","My hands-on experience with the TrailBlazer Lightweight Trekking Poles shows that works as expected with consistent results. A slight learning curve at first, but smooth sailing afterwards. [Ref: ID-91]",202,29,3,0,0,0.061,False,False,2026,8,3,Positive
DEMO-00092,UltraClean Noise-Cancelling Headphones,Electronics,Demo Dataset,https://example.com/demo-review-data,"Loved the design, hated the durability","Purchased the UltraClean Noise-Cancelling Headphones recently after comparing several options, looks gorgeous on my counter and received compliments, but unfortunately it broke down after only three weeks of light use. [Ref: ID-92]",2,2026-07-30,True,0,2026-09-14T10:00:00Z,DEMO,"Purchased the UltraClean Noise-Cancelling Headphones recently after comparing several options, looks gorgeous on my counter and received compliments, but unfortunately it broke down after only three weeks of light use. [Ref: ID-92]","Purchased the UltraClean Noise-Cancelling Headphones recently after comparing several options, looks gorgeous on my counter and received compliments, but unfortunately it broke down after only three weeks of light use. [Ref: ID-92]",231,32,2,0,0,0.0474,False,False,2026,7,3,Negative
DEMO-00093,Vision4K Smart Streaming Dongle,Electronics,Demo Dataset,https://example.com/demo-review-data,Disappointing longevity,"My hands-on experience with the Vision4K Smart Streaming Dongle shows that worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-93]",2,2026-06-25,True,2,2026-09-14T10:00:00Z,DEMO,"My hands-on experience with the Vision4K Smart Streaming Dongle shows that worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-93]","My hands-on experience with the Vision4K Smart Streaming Dongle shows that worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-93]",215,34,3,0,0,0.0585,False,False,2026,6,2,Negative
DEMO-00094,Botanical Herbals Rejuvenating Night Cream,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"After reading mixed feedback online, I tried the Botanical Herbals Rejuvenating Night Cream and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-94]",5,2026-02-01,True,0,2026-09-14T10:00:00Z,DEMO,"After reading mixed feedback online, I tried the Botanical Herbals Rejuvenating Night Cream and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-94]","After reading mixed feedback online, I tried the Botanical Herbals Rejuvenating Night Cream and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-94]",242,36,4,1,0,0.0579,False,False,2026,2,1,Positive
DEMO-00095,HydraGlow Hyaluronic Acid Facial Serum,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Satisfied with this buy,"Here is my honest take on the HydraGlow Hyaluronic Acid Facial Serum: good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-95]",4,2025-07-23,True,3,2026-09-14T10:00:00Z,DEMO,"Here is my honest take on the HydraGlow Hyaluronic Acid Facial Serum: good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-95]","Here is my honest take on the HydraGlow Hyaluronic Acid Facial Serum: good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-95]",190,30,3,0,0,0.0728,False,False,2025,7,3,Positive
DEMO-00097,The Pragmatic Programmer: 20th Anniversary,Books,Demo Dataset,https://example.com/demo-review-data,Somewhat underwhelming,I have been testing this The Pragmatic Programmer: 20th Anniversary for several weeks now and I had higher hopes based on online claims. The performance is sluggish and build quality feels rather cheap for the price tag. [Ref: ID-97],2,2025-02-09,False,2,2026-09-14T10:00:00Z,DEMO,I have been testing this The Pragmatic Programmer: 20th Anniversary for several weeks now and I had higher hopes based on online claims. The performance is sluggish and build quality feels rather cheap for the price tag. [Ref: ID-97],I have been testing this The Pragmatic Programmer: 20th Anniversary for several weeks now and I had higher hopes based on online claims. The performance is sluggish and build quality feels rather cheap for the price tag. [Ref: ID-97],233,39,3,0,0,0.0543,False,False,2025,2,1,Negative
DEMO-00098,HydraGlow Hyaluronic Acid Facial Serum,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Outstanding build and reliability,"After extensive daily use of the HydraGlow Hyaluronic Acid Facial Serum, the attention to detail is truly impressive. Works brilliantly right out of the box and has made a noticeable improvement in our routine. [Ref: ID-98]",5,2025-03-19,False,0,2026-09-14T10:00:00Z,DEMO,"After extensive daily use of the HydraGlow Hyaluronic Acid Facial Serum, the attention to detail is truly impressive. Works brilliantly right out of the box and has made a noticeable improvement in our routine. [Ref: ID-98]","After extensive daily use of the HydraGlow Hyaluronic Acid Facial Serum, the attention to detail is truly impressive. Works brilliantly right out of the box and has made a noticeable improvement in our routine. [Ref: ID-98]",223,36,3,0,0,0.0615,False,False,2025,3,1,Positive
DEMO-00099,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,Here is my honest take on the Designing Data-Intensive Applications: incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-99],5,2025-10-13,True,0,2026-09-14T10:00:00Z,DEMO,Here is my honest take on the Designing Data-Intensive Applications: incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-99],Here is my honest take on the Designing Data-Intensive Applications: incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-99],202,30,4,0,0,0.0617,False,False,2025,10,4,Positive
DEMO-00100,UltraClean Noise-Cancelling Headphones,Electronics,Demo Dataset,https://example.com/demo-review-data,Complete waste of money,"   After reading mixed feedb    ack online, I tried the UltraClean Noise-Cancelling Headphones and terrible product. It stopped working after one day and support was completely unhelpful. Avoid at all costs! [Ref: ID-100]   ",1,2025-04-10,True,0,2026-09-14T10:00:00Z,DEMO,"   After reading mixed feedb    ack online, I tried the UltraClean Noise-Cancelling Headphones and terrible product. It stopped working after one day and support was completely unhelpful. Avoid at all costs! [Ref: ID-100]   ","After reading mixed feedb ack online, I tried the UltraClean Noise-Cancelling Headphones and terrible product. It stopped working after one day and support was completely unhelpful. Avoid at all costs! [Ref: ID-100]",215,32,4,1,0,0.0698,False,False,2025,4,2,Negative
DEMO-00101,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Absolutely phenomenal quality!,"Having ordered the PureAir HEPA Room Air Purifier last month, it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-101]",5,2025-04-18,True,0,2026-09-14T10:00:00Z,DEMO,"Having ordered the PureAir HEPA Room Air Purifier last month, it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-101]","Having ordered the PureAir HEPA Room Air Purifier last month, it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-101]",215,28,4,1,0,0.0862,False,False,2025,4,2,Positive
DEMO-00102,HydroFlow Insulated Stainless Water Bottle,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Disappointing longevity,"We needed a reliable solution and chose the HydroFlow Insulated Stainless Water Bottle, and worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-102]",2,2025-02-14,True,6,2026-09-14T10:00:00Z,DEMO,"We needed a reliable solution and chose the HydroFlow Insulated Stainless Water Bottle, and worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-102]","We needed a reliable solution and chose the HydroFlow Insulated Stainless Water Bottle, and worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-102]",233,37,3,0,0,0.0591,False,False,2025,2,1,Negative
DEMO-00103,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Mediocre experience,"Having ordered the AromaBreeze Stainless Steel Espresso Maker last month, flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-103]",2,2026-06-06,False,0,2026-09-14T10:00:00Z,DEMO,"Having ordered the AromaBreeze Stainless Steel Espresso Maker last month, flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-103]","Having ordered the AromaBreeze Stainless Steel Espresso Maker last month, flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-103]",193,26,3,0,0,0.0701,False,False,2026,6,2,Negative
DEMO-00104,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"Right out of the packaging, the ProGamer Wireless Mechanical Keyboard it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-104]",5,2026-03-09,True,3,2026-09-14T10:00:00Z,DEMO,"Right out of the packaging, the ProGamer Wireless Mechanical Keyboard it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-104]","Right out of the packaging, the ProGamer Wireless Mechanical Keyboard it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-104]",217,32,4,1,0,0.0595,False,False,2026,3,1,Positive
DEMO-00105,PureAir HEPA Room Air Purifier,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,"Average, meets basic expectations","Having ordered the PureAir HEPA Room Air Purifier last month, it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-105]",3,2025-03-07,True,0,2026-09-14T10:00:00Z,DEMO,"Having ordered the PureAir HEPA Room Air Purifier last month, it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-105]","Having ordered the PureAir HEPA Room Air Purifier last month, it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-105]",193,27,4,0,0,0.0962,False,False,2025,3,1,Neutral
DEMO-00106,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"After reading mixed feedback online, I tried the ApexFit Resistance Band Training Set and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-106]",5,2026-06-09,True,2,2026-09-14T10:00:00Z,DEMO,"After reading mixed feedback online, I tried the ApexFit Resistance Band Training Set and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-106]","After reading mixed feedback online, I tried the ApexFit Resistance Band Training Set and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-106]",215,31,3,0,0,0.0694,False,False,2026,6,2,Positive
DEMO-00107,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"After extensive daily use of the AromaBreeze Stainless Steel Espresso Maker, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-107]",5,2025-02-26,True,2,2026-09-14T10:00:00Z,DEMO,"After extensive daily use of the AromaBreeze Stainless Steel Espresso Maker, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-107]","After extensive daily use of the AromaBreeze Stainless Steel Espresso Maker, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-107]",224,33,4,1,0,0.0632,False,False,2025,2,1,Positive
DEMO-00108,Data Science from Scratch (2nd Edition),Books,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"After reading mixed feedback online, I tried the Data Science from Scratch (2nd Edition) and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-108]",5,2026-01-19,True,0,2026-09-14T10:00:00Z,DEMO,"After reading mixed feedback online, I tried the Data Science from Scratch (2nd Edition) and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-108]","After reading mixed feedback online, I tried the Data Science from Scratch (2nd Edition) and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-108]",240,37,4,1,0,0.0546,False,False,2026,1,1,Positive
DEMO-00109,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Difficult setup but great once working,"After reading mixed feedback online, I tried the SilkTouch Ceramic Hair Straightener and customer service was unhelpful and instructions were missing, but once I finally got it configured, performance was outstanding. [Ref: ID-109]",4,2026-01-05,True,1,2026-09-14T10:00:00Z,DEMO,"After reading mixed feedback online, I tried the SilkTouch Ceramic Hair Straightener and customer service was unhelpful and instructions were missing, but once I finally got it configured, performance was outstanding. [Ref: ID-109]","After reading mixed feedback online, I tried the SilkTouch Ceramic Hair Straightener and customer service was unhelpful and instructions were missing, but once I finally got it configured, performance was outstanding. [Ref: ID-109]",231,33,2,0,0,0.0585,False,False,2026,1,1,Positive
DEMO-00110,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"After reading mixed feedback online, I tried the ChefMaster 8-Piece Japanese Knife Set and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-110]",5,2025-10-17,False,2,2026-09-14T10:00:00Z,DEMO,"After reading mixed feedback online, I tried the ChefMaster 8-Piece Japanese Knife Set and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-110]","After reading mixed feedback online, I tried the ChefMaster 8-Piece Japanese Knife Set and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-110]",238,36,4,1,0,0.0656,False,False,2025,10,4,Positive
DEMO-00111,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,"Average, meets basic expectations","To be completely honest about the ProGamer Wireless Mechanical Keyboard, it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-111]",3,2025-06-18,False,0,2026-09-14T10:00:00Z,DEMO,"To be completely honest about the ProGamer Wireless Mechanical Keyboard, it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-111]","To be completely honest about the ProGamer Wireless Mechanical Keyboard, it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-111]",204,27,4,0,0,0.0659,False,False,2025,6,2,Neutral
DEMO-00112,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Decent performance overall,"Having ordered the AromaBreeze Stainless Steel Espresso Maker last month, pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-112]",4,2026-02-08,True,0,2026-09-14T10:00:00Z,DEMO,"Having ordered the AromaBreeze Stainless Steel Espresso Maker last month, pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-112]","Having ordered the AromaBreeze Stainless Steel Espresso Maker last month, pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-112]",206,33,3,0,0,0.0671,False,False,2026,2,1,Positive
DEMO-00113,HydraGlow Hyaluronic Acid Facial Serum,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"I have been testing this HydraGlow Hyaluronic Acid Facial Serum for several weeks now and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-113]",5,2026-08-06,True,2,2026-09-14T10:00:00Z,DEMO,"I have been testing this HydraGlow Hyaluronic Acid Facial Serum for several weeks now and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-113]","I have been testing this HydraGlow Hyaluronic Acid Facial Serum for several weeks now and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-113]",237,37,4,1,0,0.0598,False,False,2026,8,3,Positive
DEMO-00114,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"My hands-on experience with the ChefMaster 8-Piece Japanese Knife Set shows that the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-114]",3,2025-06-30,True,0,2026-09-14T10:00:00Z,DEMO,"My hands-on experience with the ChefMaster 8-Piece Japanese Knife Set shows that the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-114]","My hands-on experience with the ChefMaster 8-Piece Japanese Knife Set shows that the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-114]",219,35,3,0,0,0.064,False,False,2025,6,2,Neutral
DEMO-00115,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"Right out of the packaging, the ProGamer Wireless Mechanical Keyboard the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-115]",3,2026-01-10,True,1,2026-09-14T10:00:00Z,DEMO,"Right out of the packaging, the ProGamer Wireless Mechanical Keyboard the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-115]","Right out of the packaging, the ProGamer Wireless Mechanical Keyboard the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-115]",208,33,3,0,0,0.0606,False,False,2026,1,1,Neutral
DEMO-00117,UltraClean Noise-Cancelling Headphones,Electronics,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"After extensive daily use of the UltraClean Noise-Cancelling Headphones, the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-117]",3,2026-01-02,True,1,2026-09-14T10:00:00Z,DEMO,"After extensive daily use of the UltraClean Noise-Cancelling Headphones, the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-117]","After extensive daily use of the UltraClean Noise-Cancelling Headphones, the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-117]",211,32,3,0,0,0.0595,False,False,2026,1,1,Neutral
DEMO-00118,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Very solid product with minor flaws,"Purchased the ApexFit Resistance Band Training Set recently after comparing several options, it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-118]",4,2026-02-10,True,1,2026-09-14T10:00:00Z,DEMO,"Purchased the ApexFit Resistance Band Training Set recently after comparing several options, it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-118]","Purchased the ApexFit Resistance Band Training Set recently after comparing several options, it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-118]",240,33,3,0,0,0.0564,False,False,2026,2,1,Positive
